"date","true","true_lag","model","lag","startdt","enddt","h","pred","forecastdate"
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2015-01-01,6,0.0571926534175873,2015-04-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2015-01-01,7,0.0714000463485718,2015-04-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2015-01-01,8,0.128092378377914,2015-04-01
2015-07-01,-0.146551896162042,382.933770855294,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,0,-0.146551896162042,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,1,-0.115558207035065,2015-07-01
2016-01-01,-0.0990419548744283,239.585043109993,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,2,-0.13660329580307,2015-07-01
2016-04-01,-0.00865417594314087,302.248979857756,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,3,-0.0545210838317871,2015-07-01
2016-07-01,0.0165646440487679,330.732587470375,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,4,-0.0167070031166077,2015-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,5,-0.00953596830368042,2015-07-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,6,-0.0605989694595337,2015-07-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,7,0.0247779190540314,2015-07-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2015-04-01,8,0.0789205133914948,2015-07-01
2015-10-01,-0.1179975823959,599.153999604791,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,0,-0.1179975823959,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,1,-0.13797664642334,2015-10-01
2016-04-01,-0.00865417594314087,302.248979857756,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,2,-0.0846909880638123,2015-10-01
2016-07-01,0.0165646440487679,330.732587470375,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,3,-0.0490550994873047,2015-10-01
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,4,0.015316516160965,2015-10-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,5,0.0383915901184082,2015-10-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,6,0.0397699773311615,2015-10-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,7,0.0701083540916443,2015-10-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2015-07-01,8,0.0982948839664459,2015-10-01
2016-01-01,-0.0990419548744283,239.585043109993,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,0,-0.0990419548744283,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,1,-0.0381373167037964,2016-01-01
2016-07-01,0.0165646440487679,330.732587470375,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,2,-0.0246835350990295,2016-01-01
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,3,0.0254478752613068,2016-01-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,4,0.0582165718078613,2016-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,5,0.0331391096115112,2016-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,6,0.0358752906322479,2016-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,7,0.0719737410545349,2016-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2015-10-01,8,0.064556896686554,2016-01-01
2016-04-01,-0.00865417594314087,302.248979857756,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,0,-0.00865417594314087,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,1,-0.0134637355804443,2016-04-01
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,2,0.00471296906471252,2016-04-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,3,0.0470882654190063,2016-04-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,4,-0.00123661756515503,2016-04-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,5,-0.0234532356262207,2016-04-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,6,-0.00566947460174561,2016-04-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,7,-0.0277153253555298,2016-04-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2016-01-01,8,-0.0257412791252136,2016-04-01
2016-07-01,0.0165646440487679,330.732587470375,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,0,0.0165646440487679,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,1,0.0134240984916687,2016-07-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,2,0.0229453146457672,2016-07-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,3,0.0571571290493011,2016-07-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,4,0.0637065470218658,2016-07-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,5,0.0424468517303467,2016-07-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,6,0.0134769082069397,2016-07-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,7,-0.00292676687240601,2016-07-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2016-04-01,8,0.0382010340690613,2016-07-01
2016-10-01,0.0618584885869385,532.467081650081,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,0,0.0618584885869385,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,1,0.000373184680938721,2016-10-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,2,0.0666427910327911,2016-10-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,3,0.0783466398715973,2016-10-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,4,0.0160399377346039,2016-10-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,5,-0.0734559893608093,2016-10-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,6,-0.00968658924102783,2016-10-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,7,0.0210075676441193,2016-10-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2016-07-01,8,0.0715342462062836,2016-10-01
2017-01-01,0.113658460895853,216.993301630682,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,0,0.113658460895853,2017-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,1,0.0754612684249878,2017-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,2,0.0628960430622101,2017-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,3,0.0167163908481598,2017-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,4,0.0538255572319031,2017-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,5,0.0118068158626556,2017-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,6,0.00943931937217712,2017-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,7,0.0171299278736115,2017-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0200019776821136,2017-01-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0386708378791809,2017-04-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0151961743831635,2017-07-01
2019-10-01,NA,569.964869168565,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,-0.022893488407135,2017-10-01
2020-01-01,NA,245.139158955405,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0299180150032043,2018-01-01
2020-04-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0607056617736816,2018-04-01
2020-07-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0110569596290588,2018-07-01
2020-10-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0126314163208008,2018-10-01
2021-01-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2016-10-01,8,0.0189151167869568,2019-01-01
2017-04-01,0.0910817665046072,299.644549859975,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,0,0.0910817665046072,2017-04-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,1,0.0911657512187958,2017-04-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,2,0.0344235301017761,2017-04-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,3,0.0109562575817108,2017-04-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,4,0.0077337920665741,2017-04-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,5,0.0287314653396606,2017-04-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,6,0.00731748342514038,2017-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,-0.0101417303085327,2017-04-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,0.00977945327758789,2017-07-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,-0.00208383798599243,2017-10-01
2019-10-01,NA,569.964869168565,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,0.0593249797821045,2018-01-01
2020-01-01,NA,245.139158955405,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,-0.0116428136825562,2018-04-01
2020-04-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,-0.0299976468086243,2018-07-01
2020-07-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,-0.0138038992881775,2018-10-01
2020-10-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2017-01-01,7,-0.0391448140144348,2019-01-01
2017-07-01,0.0485977604995622,336.256681067974,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,0,0.0485977604995622,2017-07-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,1,0.0708298087120056,2017-07-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,2,0.0281141102313995,2017-07-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,3,0.0271012187004089,2017-07-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,4,-0.00129514932632446,2017-07-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,5,0.0193765759468079,2017-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,0.0255216360092163,2017-07-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,0.0111695826053619,2017-10-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,0.027156800031662,2018-01-01
2019-10-01,NA,569.964869168565,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,0.0305629670619965,2018-04-01
2020-01-01,NA,245.139158955405,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,0.0318561196327209,2018-07-01
2020-04-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,-0.00959759950637817,2018-10-01
2020-07-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2017-04-01,6,-0.0195574760437012,2019-01-01
2017-10-01,0.00452136516727653,566.444760612486,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,0,0.00452136516727653,2017-10-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,1,0.0211411118507385,2017-10-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,2,0.029343456029892,2017-10-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,3,0.0308369994163513,2017-10-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,4,0.0227678418159485,2017-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,5,0.0374415814876556,2017-10-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,5,0.022573322057724,2018-01-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,5,0.0323838293552399,2018-04-01
2019-10-01,NA,569.964869168565,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,5,0.00150665640830994,2018-07-01
2020-01-01,NA,245.139158955405,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,5,0.0026775598526001,2018-10-01
2020-04-01,NA,NA,"Бустинг (eta = 0,2)",0,2000-01-01,2017-07-01,5,-0.0193037986755371,2019-01-01
2018-01-01,0.0345003041896574,243.112657228025,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,0,0.0345003041896574,2018-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,1,0.0352944731712341,2018-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,2,0.0419138669967651,2018-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,3,0.0591244399547577,2018-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,4,0.0116157829761505,2018-01-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,4,0.0514858067035675,2018-04-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,4,0.0231365561485291,2018-07-01
2019-10-01,NA,569.964869168565,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,4,0.0373426377773285,2018-10-01
2020-01-01,NA,245.139158955405,"Бустинг (eta = 0,2)",0,2000-01-01,2017-10-01,4,0.00818121433258057,2019-01-01
2018-04-01,0.0411713503646812,328.218224216033,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,0,0.0411713503646812,2018-04-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,1,0.0367428660392761,2018-04-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,2,0.0343026220798492,2018-04-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,3,0.042514830827713,2018-04-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,3,0.0389136373996735,2018-07-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,3,-0.0511114597320557,2018-10-01
2019-10-01,NA,569.964869168565,"Бустинг (eta = 0,2)",0,2000-01-01,2018-01-01,3,0.0409655272960663,2019-01-01
2018-07-01,0.0538478616651387,353.001589785696,"Бустинг (eta = 0,2)",0,2000-01-01,2018-04-01,0,0.0538478616651387,2018-07-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2018-04-01,1,0.0433651506900787,2018-07-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2018-04-01,2,0.0190276801586151,2018-07-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2018-04-01,2,-0.0112741589546204,2018-10-01
2019-07-01,NA,372.531061988077,"Бустинг (eta = 0,2)",0,2000-01-01,2018-04-01,2,0.0149282515048981,2019-01-01
2018-10-01,0.00167379496214411,569.011662800501,"Бустинг (eta = 0,2)",0,2000-01-01,2018-07-01,0,0.00167379496214411,2018-10-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2018-07-01,1,0.00195044279098511,2018-10-01
2019-04-01,NA,342.013447086124,"Бустинг (eta = 0,2)",0,2000-01-01,2018-07-01,1,-0.0256392359733582,2019-01-01
2019-01-01,-0.0261992050556177,251.646481168881,"Бустинг (eta = 0,2)",0,2000-01-01,2018-10-01,0,-0.0261992050556177,2019-01-01
2013-01-01,0.0425098488643128,238.748905763948,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,0,0.0425098488643128,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,1,-0.00338000059127808,2013-01-01
2013-07-01,-0.00461840919667361,393.584391897409,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,2,0.0312820076942444,2013-01-01
2013-10-01,0.00370582513951003,577.562026618051,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,3,0.0228801667690277,2013-01-01
2014-01-01,0.00702621742640895,249.116895222166,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,4,0.00160130858421326,2013-01-01
2014-04-01,-0.034634865994441,351.758850265629,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,5,0.0142423212528229,2013-01-01
2014-07-01,-0.0228150482838966,391.770849186895,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,6,-0.00164061784744263,2013-01-01
2014-10-01,0.0329969924040047,579.706341269475,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,7,0.0319820642471313,2013-01-01
2015-01-01,-0.0460400225763185,250.873408287695,"Бустинг (eta = 0,3)",0,1996-01-01,2012-10-01,8,0.106159567832947,2013-01-01
2013-04-01,0.0294501829787031,341.550543813368,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,0,0.0294501829787031,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,1,0.0211979150772095,2013-04-01
2013-10-01,0.00370582513951003,577.562026618051,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,2,0.0311560332775116,2013-04-01
2014-01-01,0.00702621742640895,249.116895222166,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,3,-0.0469769835472107,2013-04-01
2014-04-01,-0.034634865994441,351.758850265629,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,4,-0.00700521469116211,2013-04-01
2014-07-01,-0.0228150482838966,391.770849186895,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,5,0.0109621584415436,2013-04-01
2014-10-01,0.0329969924040047,579.706341269475,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,6,-0.0145607590675354,2013-04-01
2015-01-01,-0.0460400225763185,250.873408287695,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,7,0.0381838083267212,2013-04-01
2015-04-01,-0.117059876024648,339.784295186006,"Бустинг (eta = 0,3)",0,1996-01-01,2013-01-01,8,0.00235506892204285,2013-04-01
2013-07-01,-0.00461840919667361,393.584391897409,"Бустинг (eta = 0,3)",0,1996-01-01,2013-04-01,0,-0.00461840919667361,2013-07-01
2013-10-01,0.00370582513951003,577.562026618051,"Бустинг (eta = 0,3)",0,1996-01-01,2013-04-01,1,-0.00370186567306519,2013-07-01
